Número 		 |		Tiempo que le tomó
    4217		 | 		8757
    8818		 | 		8802
    7726		 | 		8844
    324		 | 		8884
    985		 | 		8924
    466		 | 		8963
    4543		 | 		9003
    8195		 | 		9043
    3980		 | 		9083
    9211		 | 		9123
    2075		 | 		9160
    4434		 | 		9211
    1916		 | 		10465
    664		 | 		10511
    2386		 | 		10552
    40		 | 		10593
    9193		 | 		10635
    5799		 | 		10675
    1650		 | 		10715
    4225		 | 		10757
    6238		 | 		10800
    7543		 | 		10840
    5013		 | 		10885
    5137		 | 		10926
    7624		 | 		10985
    9221		 | 		11044
    7147		 | 		11098
    3245		 | 		11150
    6042		 | 		11206
    4248		 | 		11260
    569		 | 		11311
    258		 | 		11363
    3066		 | 		11414
    8295		 | 		11465
    582		 | 		11517
    402		 | 		11568
    5112		 | 		11619
    1476		 | 		11671
    8596		 | 		11722
    5443		 | 		11773
    7038		 | 		11824
    7022		 | 		11879
    9877		 | 		11932
    8954		 | 		11983
    7685		 | 		12035
    8614		 | 		12087
    5345		 | 		12138
    3229		 | 		12190
    4412		 | 		12252
    6994		 | 		12304
    7453		 | 		12354
    649		 | 		12406
    888		 | 		12458
    8817		 | 		12508
    2137		 | 		12561
    8512		 | 		12612
    8038		 | 		12664
    5636		 | 		12736
    8108		 | 		12810
    431		 | 		12873
    9883		 | 		12942
    8677		 | 		13009
    7040		 | 		13066
    2948		 | 		13118
    3323		 | 		13170
    7621		 | 		13233
    3350		 | 		13299
    4786		 | 		13355
    5448		 | 		13414
    8297		 | 		13467
    228		 | 		13521
    8838		 | 		13562
    1671		 | 		13605
    6456		 | 		13645
    7791		 | 		13687
    9355		 | 		13773
    5070		 | 		13827
    3135		 | 		13870
    2584		 | 		13912
    9481		 | 		13953
    6480		 | 		14000
    6388		 | 		14038
    6482		 | 		14079
    3720		 | 		14121
    5205		 | 		14163
    8618		 | 		14210
    2231		 | 		14281
    9594		 | 		14326
    605		 | 		14368
    6690		 | 		14409
    24		 | 		14450
    488		 | 		14491
    1718		 | 		14534
    7063		 | 		14575
    9787		 | 		14616
    1392		 | 		14658
    1036		 | 		14699
    9488		 | 		14741
    6177		 | 		14782
    2835		 | 		14823
    7785		 | 		14864
    6405		 | 		14905
    1672		 | 		14946
    9455		 | 		14988
    9212		 | 		15028
    9462		 | 		15071
    5161		 | 		15113
    4281		 | 		15155
    8948		 | 		15196
    4096		 | 		15256
    114		 | 		15302
    1780		 | 		15343
    6836		 | 		15384
    6595		 | 		15425
    5499		 | 		15466
    8392		 | 		15507
    1564		 | 		15548
    4081		 | 		15590
    7985		 | 		15632
    2169		 | 		15674
    7122		 | 		15715
    4360		 | 		15757
    9008		 | 		15798
    8840		 | 		15839
    7774		 | 		15880
    8794		 | 		15925
    231		 | 		15972
    5161		 | 		16010
    8282		 | 		16051
    6408		 | 		16089
    7996		 | 		16131
    2418		 | 		16173
    9164		 | 		16241
    6019		 | 		16308
    8224		 | 		16357
    8375		 | 		16400
    1833		 | 		16442
    3384		 | 		16485
    9008		 | 		16523
    780		 | 		16582
    7480		 | 		16662
    9121		 | 		16756
    8911		 | 		16846
    4315		 | 		16960
    5715		 | 		17022
    4409		 | 		17066
    2706		 | 		17110
    3630		 | 		17154
    4841		 | 		17197
    7042		 | 		17273
    5798		 | 		17332
    1963		 | 		17395
    7753		 | 		17461
    1157		 | 		17524
    802		 | 		17597
    5526		 | 		17663
    6303		 | 		17733
    7384		 | 		17783
    687		 | 		17827
    936		 | 		17865
    143		 | 		17909
    5034		 | 		17953
    3353		 | 		17996
    5658		 | 		18040
    1052		 | 		18083
    1576		 | 		18135
    4033		 | 		18179
    9236		 | 		18232
    1311		 | 		18279
    3040		 | 		18343
    16		 | 		18418
    8790		 | 		18481
    8512		 | 		18531
    5278		 | 		18578
    9456		 | 		18621
    4226		 | 		18698
    9687		 | 		18769
    8513		 | 		18833
    7855		 | 		18897
    879		 | 		18973
    1906		 | 		19054
    5		 | 		19121
    2841		 | 		19178
    9658		 | 		20681
    7513		 | 		20754
    3642		 | 		20810
    5184		 | 		20884
    3815		 | 		20970
    7378		 | 		21042
    2222		 | 		21113
    4750		 | 		21181
    7520		 | 		21246
    3607		 | 		21300
    8102		 | 		21344
    3178		 | 		21388
    1010		 | 		21431
    6029		 | 		21476
    3562		 | 		21520
    246		 | 		21564
    7340		 | 		21607
    2953		 | 		21651
    6613		 | 		21694
    2481		 | 		21737
    1464		 | 		21780
    1890		 | 		21824
    8289		 | 		21867
    2041		 | 		21911
    7928		 | 		21959
    6801		 | 		22002
    6247		 | 		22046
    8807		 | 		22088
    8707		 | 		22131
    6251		 | 		22175
    1647		 | 		22223
    4716		 | 		22274
    116		 | 		22328
    1641		 | 		22373
    6251		 | 		22411
    3930		 | 		22454
    9018		 | 		22497
    8472		 | 		22553
    8680		 | 		22602
    6537		 | 		22646
    8430		 | 		22688
    3133		 | 		22733
    6066		 | 		22776
    9440		 | 		22819
    5514		 | 		22863
    9627		 | 		22905
    9685		 | 		22964
    9205		 | 		23012
    2579		 | 		23056
    6297		 | 		23122
    1685		 | 		23183
    4042		 | 		23248
    8186		 | 		23324
    9973		 | 		23392
    2434		 | 		23439
    6114		 | 		23484
    3126		 | 		23529
    8681		 | 		23572
    1272		 | 		23616
    8184		 | 		23660
    1283		 | 		23704
    2918		 | 		23747
    2899		 | 		23811
    1398		 | 		23885
    4558		 | 		23969
    9150		 | 		24031
    5328		 | 		24082
    9927		 | 		24127
    3973		 | 		24171
    359		 | 		24220
    2816		 | 		24299
    2403		 | 		24361
    9843		 | 		24406
    8881		 | 		24450
    1842		 | 		24504
    5356		 | 		24559
    4860		 | 		24604
    7878		 | 		24653
    4560		 | 		24700
    7438		 | 		24744
    4174		 | 		24789
    2597		 | 		24833
    7832		 | 		24876
    8711		 | 		24921
    8921		 | 		24965
    265		 | 		25009
    1176		 | 		25054
    2046		 | 		25098
    5297		 | 		25142
    2447		 | 		25186
    6581		 | 		25247
    6580		 | 		25307
    1717		 | 		25373
    9480		 | 		25441
    7977		 | 		25488
    6274		 | 		25534
    4981		 | 		25573
    9656		 | 		25641
    2553		 | 		25691
    8953		 | 		25735
    14		 | 		25781
    5368		 | 		25829
    1355		 | 		25875
    6209		 | 		25919
    600		 | 		25971
    9548		 | 		26016
    1564		 | 		26055
    5459		 | 		26099
    7425		 | 		26143
    2476		 | 		26189
    2897		 | 		26259
    7950		 | 		26317
    5072		 | 		26363
    7080		 | 		26408
    6661		 | 		26457
    3992		 | 		26503
    3696		 | 		26551
    7836		 | 		26676
    2390		 | 		26752
    8993		 | 		26832
    6635		 | 		26882
    8970		 | 		26944
    5572		 | 		26992
    8351		 | 		27037
    4801		 | 		27091
    9900		 | 		27140
    976		 | 		27188
    9781		 | 		27250
    9556		 | 		27300
    3528		 | 		27363
    5086		 | 		27420
    5921		 | 		27481
    5247		 | 		27533
    2792		 | 		27579
    2129		 | 		27637
    5847		 | 		27684
    2340		 | 		27731
    45		 | 		27778
    1305		 | 		27838
    6116		 | 		27904
    8872		 | 		27970
    553		 | 		28036
    4066		 | 		28120
    3943		 | 		28223
    3984		 | 		28340
    726		 | 		28405
    4286		 | 		28451
    7680		 | 		28496
    4913		 | 		28542
    3027		 | 		28589
    3024		 | 		28634
    1547		 | 		28680
    1997		 | 		28760
    4947		 | 		28843
    6249		 | 		28914
    3149		 | 		28981
    4846		 | 		29050
    7225		 | 		29139
    2930		 | 		29215
    753		 | 		30623
    7104		 | 		30671
    8015		 | 		30715
    3026		 | 		30762
    2351		 | 		30814
    806		 | 		30869
    1506		 | 		30915
    4549		 | 		30981
    9497		 | 		31040
    1550		 | 		31098
    5853		 | 		31155
    5613		 | 		31213
    6773		 | 		31285
    2758		 | 		31360
    9678		 | 		31411
    7067		 | 		31456
    3093		 | 		31503
    6755		 | 		31541
    1353		 | 		31588
    7124		 | 		31635
    1667		 | 		31682
    731		 | 		31728
    147		 | 		31774
    9566		 | 		31819
    2727		 | 		31866
    5093		 | 		31913
    5814		 | 		31959
    2228		 | 		32006
    9939		 | 		32053
    9390		 | 		32120
    5157		 | 		32180
    7043		 | 		32255
    6494		 | 		32312
    9523		 | 		32367
    68		 | 		32426
    8844		 | 		32484
    6680		 | 		32546
    1574		 | 		32619
    3392		 | 		32683
    2529		 | 		32751
    9475		 | 		32800
    5596		 | 		32847
    8141		 | 		32900
    6248		 | 		32959
    4705		 | 		33005
    4170		 | 		33052
    3314		 | 		33098
    7798		 | 		33143
    924		 | 		33189
    1018		 | 		33261
    4921		 | 		33333
    8942		 | 		33380
    1749		 | 		33427
    1420		 | 		33473
    8507		 | 		33518
    827		 | 		33593
    6512		 | 		33684
    673		 | 		33771
    3054		 | 		33849
    2802		 | 		33922
    62		 | 		33983
    4562		 | 		34051
    9845		 | 		34125
    6555		 | 		34181
    436		 | 		34235
    9912		 | 		34319
    1750		 | 		34384
    3468		 | 		34467
    7837		 | 		34545
    1493		 | 		34630
    5996		 | 		34705
    3664		 | 		34789
    3441		 | 		34855
    4136		 | 		34906
    9911		 | 		34959
    8145		 | 		35009
    8305		 | 		35057
    9576		 | 		35107
    2294		 | 		35155
    5580		 | 		35201
    6946		 | 		35274
    3567		 | 		35337
    4521		 | 		35389
    5046		 | 		35437
    4986		 | 		35483
    3028		 | 		35530
    5872		 | 		35577
    7849		 | 		35623
    52		 | 		35671
    5278		 | 		35710
    651		 | 		35760
    113		 | 		35827
    6191		 | 		35880
    6847		 | 		35939
    3020		 | 		35988
    6627		 | 		36057
    3110		 | 		36128
    1121		 | 		36200
    94		 | 		36297
    947		 | 		36372
    2614		 | 		36435
    6089		 | 		36488
    4610		 | 		36539
    6054		 | 		36610
    6576		 | 		36698
    872		 | 		36759
    550		 | 		36846
    1232		 | 		36918
    6799		 | 		36979
    9196		 | 		37036
    6811		 | 		37108
    3744		 | 		37162
    9114		 | 		37209
    1331		 | 		37293
    8789		 | 		37363
    451		 | 		37439
    710		 | 		37492
    1013		 | 		37541
    8299		 | 		37587
    761		 | 		37635
    6290		 | 		37690
    5301		 | 		37740
    7226		 | 		37786
    2480		 | 		37834
    2147		 | 		37889
    245		 | 		37937
    5458		 | 		37985
    5257		 | 		38033
    1365		 | 		38081
    5551		 | 		38128
    2555		 | 		38177
    330		 | 		38228
    7991		 | 		38310
    3516		 | 		38406
    2735		 | 		38494
    4566		 | 		38559
    4387		 | 		38620
    3285		 | 		38680
    5797		 | 		38760
    1185		 | 		38848
    8832		 | 		38912
    2607		 | 		38963
    1281		 | 		39028
    4297		 | 		39104
    290		 | 		39170
    69		 | 		39232
    4747		 | 		40740
    999		 | 		40821
    1081		 | 		40909
    9397		 | 		41012
    8112		 | 		41093
    3722		 | 		41160
    4698		 | 		41244
    5337		 | 		41321
    6202		 | 		41377
    3196		 | 		41444
    1933		 | 		41517
    1659		 | 		41577
    4804		 | 		41655
    3297		 | 		41740
    3562		 | 		41810
    3710		 | 		41894
    3627		 | 		41968
    1552		 | 		42023
    7225		 | 		42063
    6361		 | 		42112
    6118		 | 		42160
    1611		 | 		42208
    5997		 | 		42275
    1914		 | 		42328
    9148		 | 		42374
    1180		 | 		42424
    873		 | 		42475
    428		 | 		42525
    5476		 | 		42575
    1162		 | 		42625
    6848		 | 		42675
    6574		 | 		42754
    8512		 | 		42806
    7929		 | 		42882
    5971		 | 		42961
    6623		 | 		43048
    8002		 | 		43109
    7020		 | 		43167
    8311		 | 		43242
    4203		 | 		43318
    215		 | 		43389
    243		 | 		43462
    2214		 | 		43542
    1371		 | 		43594
    9892		 | 		43643
    2127		 | 		43694
    5080		 | 		43762
    3518		 | 		43823
    3678		 | 		43901
    2305		 | 		43979
    6230		 | 		44054
    6147		 | 		44129
    267		 | 		44194
    8579		 | 		44285
    4413		 | 		44361
    5766		 | 		44440
    6110		 | 		44499
    5285		 | 		44563
    6193		 | 		44630
    1586		 | 		44687
    2798		 | 		44745
    9393		 | 		44794
    8159		 | 		44841
    1309		 | 		44895
    3673		 | 		44947
    481		 | 		44998
    4284		 | 		45049
    1674		 | 		45099
    7500		 | 		45147
    2594		 | 		45197
    2229		 | 		45256
    7715		 | 		45322
    9189		 | 		45372
    4442		 | 		45423
    5437		 | 		45493
    9080		 | 		45564
    2920		 | 		45643
    516		 | 		45710
    8949		 | 		45771
    6597		 | 		45830
    2820		 | 		45891
    5178		 | 		45956
    2744		 | 		46034
    9439		 | 		46099
    108		 | 		46163
    3508		 | 		46216
    5204		 | 		46288
    6218		 | 		46379
    8792		 | 		46451
    7749		 | 		46505
    4155		 | 		46661
    7941		 | 		46734
    7141		 | 		46793
    8665		 | 		46880
    5601		 | 		46944
    813		 | 		47008
    9146		 | 		47069
    6236		 | 		47154
    2486		 | 		47217
    6645		 | 		47291
    8830		 | 		47351
    1066		 | 		47426
    711		 | 		47521
    4370		 | 		47617
    5507		 | 		47738
    6147		 | 		47817
    3449		 | 		47888
    4778		 | 		47959
    6663		 | 		48019
    2397		 | 		48087
    1375		 | 		48153
    5834		 | 		48252
    3926		 | 		48348
    470		 | 		48407
    5272		 | 		48486
    4034		 | 		48556
    3977		 | 		48635
    6828		 | 		48703
    6603		 | 		48774
    9120		 | 		48861
    4576		 | 		48931
    757		 | 		49004
    3412		 | 		49076
    8068		 | 		49163
    9421		 | 		49252
    9012		 | 		50636
    5232		 | 		50679
    4918		 | 		50746
    5248		 | 		50823
    4069		 | 		50879
    7915		 | 		50928
    429		 | 		50978
    5135		 | 		51028
    8625		 | 		51075
    1150		 | 		51127
    6993		 | 		51175
    1124		 | 		51224
    4598		 | 		51298
    1771		 | 		51349
    4138		 | 		51405
    6994		 | 		51442
    3145		 | 		51492
    9971		 | 		51540
    919		 | 		51590
    9966		 | 		51638
    1595		 | 		51703
    1304		 | 		51759
    294		 | 		51810
    8422		 | 		51858
    7906		 | 		51927
    5765		 | 		51989
    9349		 | 		52037
    5014		 | 		52087
    9176		 | 		52134
    7416		 | 		52182
    787		 | 		52234
    4539		 | 		52315
    2647		 | 		52379
    5704		 | 		52454
    6138		 | 		52511
    6715		 | 		52559
    3618		 | 		52610
    2918		 | 		52648
    1849		 | 		52712
    8595		 | 		52780
    4067		 | 		52830
    5194		 | 		52882
    9718		 | 		52931
    8664		 | 		52996
    6964		 | 		53050
    3855		 | 		53101
    2009		 | 		53154
    6460		 | 		53208
    177		 | 		53292
    9280		 | 		53357
    6425		 | 		53440
    1771		 | 		53506
    583		 | 		53570
    3070		 | 		53632
    6544		 | 		53693
    4841		 | 		53744
    8834		 | 		53804
    5892		 | 		53880
    6206		 | 		53953
    4361		 | 		54018
    9659		 | 		54091
    6992		 | 		54171
    8899		 | 		54229
    2305		 | 		54321
    2696		 | 		54407
    1389		 | 		54517
    5372		 | 		54611
    2665		 | 		54672
    4306		 | 		54727
    3572		 | 		54779
    1259		 | 		54830
    8373		 | 		54899
    8765		 | 		54979
    7328		 | 		55054
    3388		 | 		55144
    5728		 | 		55224
    1182		 | 		55302
    5397		 | 		55367
    8539		 | 		55439
    7711		 | 		55513
    1028		 | 		55582
    4963		 | 		55645
    9481		 | 		55711
    7962		 | 		55770
    4384		 | 		55824
    2377		 | 		55888
    2802		 | 		55945
    3217		 | 		55998
    8268		 | 		56047
    9008		 | 		56085
    3929		 | 		56135
    4279		 | 		56187
    2351		 | 		56227
    2828		 | 		56314
    2935		 | 		56384
    1398		 | 		56443
    4216		 | 		56505
    8306		 | 		56556
    4063		 | 		56618
    4873		 | 		56682
    8230		 | 		56743
    1673		 | 		56819
    3245		 | 		56871
    6994		 | 		56914
    9001		 | 		56966
    2985		 | 		57018
    9074		 | 		57083
    6534		 | 		57157
    8381		 | 		57211
    7612		 | 		57274
    4244		 | 		57329
    5760		 | 		57381
    8927		 | 		57429
    77		 | 		57482
    3721		 | 		57534
    3310		 | 		57584
    2453		 | 		57636
    6523		 | 		57684
    2879		 | 		57748
    7072		 | 		57813
    1882		 | 		57872
    6807		 | 		57924
    1350		 | 		57979
    584		 | 		58030
    5986		 | 		58082
    4285		 | 		58133
    1982		 | 		58185
    6553		 | 		58251
    8942		 | 		58303
    6044		 | 		58357
    1426		 | 		58410
    7171		 | 		58482
    4068		 | 		58537
    1022		 | 		58606
    517		 | 		58688
    3068		 | 		58835
    4006		 | 		58906
    5942		 | 		58974
    9602		 | 		59036
    8738		 | 		59092
    3553		 | 		59144
    197		 | 		59197
    4497		 | 		59270
    8831		 | 		60646
    273		 | 		60716
    8218		 | 		60777
    2141		 | 		60842
    2725		 | 		60914
    1092		 | 		60970
    1371		 | 		61008
    6149		 | 		61061
    9325		 | 		61110
    8177		 | 		61158
    7498		 | 		61214
    9908		 | 		61279
    4163		 | 		61373
    8134		 | 		61443
    1889		 | 		61526
    7067		 | 		61572
    7076		 | 		61622
    4284		 | 		61661
    8492		 | 		61710
    598		 | 		61763
    8352		 | 		61812
    9514		 | 		61861
    1114		 | 		61914
    7771		 | 		61975
    9871		 | 		62029
    7055		 | 		62079
    7372		 | 		62128
    8609		 | 		62177
    6960		 | 		62227
    3921		 | 		62314
    9457		 | 		62382
    5790		 | 		62447
    4193		 | 		62528
    7674		 | 		62592
    4282		 | 		62644
    3270		 | 		62696
    5117		 | 		62750
    5652		 | 		62821
    9418		 | 		62877
    4441		 | 		62931
    181		 | 		62983
    3267		 | 		63035
    4349		 | 		63103
    695		 | 		63182
    1401		 | 		63322
    2589		 | 		63389
    7761		 | 		63468
    4828		 | 		63544
    6873		 | 		63631
    2605		 | 		63713
    5425		 | 		63815
    1576		 | 		63870
    2118		 | 		63930
    2891		 | 		63984
    9346		 | 		64035
    1988		 | 		64089
    6297		 | 		64147
    3070		 | 		64193
    6948		 | 		64257
    9608		 | 		64323
    6990		 | 		64373
    6405		 | 		64411
    1750		 | 		64449
    1182		 | 		64486
    430		 | 		64540
    6031		 | 		64610
    4451		 | 		64686
    5547		 | 		64744
    8035		 | 		64808
    220		 | 		64877
    6339		 | 		64941
    4567		 | 		64994
    3487		 | 		65047
    7039		 | 		65096
    5261		 | 		65170
    1239		 | 		65232
    9628		 | 		65314
    9373		 | 		65384
    6066		 | 		65435
    2852		 | 		65500
    1977		 | 		65565
    7842		 | 		65628
    4427		 | 		65694
    446		 | 		65758
    7084		 | 		65819
    3772		 | 		65898
    2434		 | 		65955
    9733		 | 		66019
    6841		 | 		66081
    5733		 | 		66160
    9340		 | 		66228
    182		 | 		66329
    8489		 | 		66399
    1089		 | 		66466
    1364		 | 		66533
    8919		 | 		66597
    3472		 | 		66697
    2166		 | 		66776
    4465		 | 		66843
    1506		 | 		66906
    8738		 | 		66962
    803		 | 		67031
    2424		 | 		67097
    2224		 | 		67162
    7842		 | 		67214
    7684		 | 		67298
    9814		 | 		67376
    3821		 | 		67444
    3408		 | 		67510
    5879		 | 		67576
    6672		 | 		67639
    5385		 | 		67722
    72		 | 		67810
    7450		 | 		67878
    5830		 | 		67956
    3508		 | 		68011
    1221		 | 		68079
    4615		 | 		68145
    3240		 | 		68201
    4414		 | 		68313
    348		 | 		68414
    8931		 | 		68491
    4595		 | 		68557
    8836		 | 		68634
    20		 | 		68728
    2310		 | 		68808
    4106		 | 		68893
    9843		 | 		68937
    828		 | 		68994
    4922		 | 		69051
    7700		 | 		69130
    9565		 | 		69198
    5725		 | 		69288
    123		 | 		70665
    1788		 | 		70722
    9918		 | 		70772
    4158		 | 		70826
    1601		 | 		70876
    90		 | 		70952
    7565		 | 		71024
    3831		 | 		71086
    6761		 | 		71139
    2949		 | 		71194
    254		 | 		71249
    4210		 | 		71348
    8779		 | 		71418
    113		 | 		71481
    1782		 | 		71554
    9745		 | 		71618
    3352		 | 		71674
    2547		 | 		71730
    6444		 | 		71783
    8635		 | 		71841
    3494		 | 		71911
    5280		 | 		71973
    5006		 | 		72029
    2155		 | 		72097
    5737		 | 		72166
    4848		 | 		72221
    2982		 | 		72309
    659		 | 		72390
    2547		 | 		72449
    2546		 | 		72511
    2735		 | 		72551
    2669		 | 		72607
    685		 | 		72663
    9004		 | 		72716
    6826		 | 		72770
    8637		 | 		72836
    9093		 | 		72903
    4390		 | 		72964
    8819		 | 		73016
    2205		 | 		73086
    3691		 | 		73154
    5425		 | 		73194
    2766		 | 		73249
    8821		 | 		73329
    5537		 | 		73415
    4547		 | 		73495
    8565		 | 		73589
    8889		 | 		73678
    3446		 | 		73742
    5009		 | 		73801
    7523		 | 		73840
    6939		 | 		73908
    6640		 | 		73982
    2528		 | 		74054
    9093		 | 		74132
    2376		 | 		74213
    3727		 | 		74309
    8427		 | 		74387
    3034		 | 		74471
    6273		 | 		74541
    972		 | 		74633
    5768		 | 		74708
    5293		 | 		74795
    8009		 | 		74881
    4771		 | 		74958
    8470		 | 		75042
    6645		 | 		75118
    215		 | 		75195
    9211		 | 		75277
    1816		 | 		75377
    2419		 | 		75479
    2901		 | 		75574
    7240		 | 		75642
    5184		 | 		75683
    1721		 | 		75738
    2776		 | 		75824
    6083		 | 		75910
    286		 | 		75983
    8016		 | 		76055
    9528		 | 		76137
    1646		 | 		76211
    5538		 | 		76304
    2818		 | 		76389
    8285		 | 		76450
    4417		 | 		76509
    8262		 | 		76563
    7012		 | 		76643
    4495		 | 		76735
    6688		 | 		76811
    46		 | 		76894
    7119		 | 		76977
    4012		 | 		77040
    2165		 | 		77098
    2411		 | 		77169
    2020		 | 		77231
    3288		 | 		77319
    7232		 | 		77390
    5016		 | 		77449
    3502		 | 		77506
    6443		 | 		77560
    6831		 | 		77612
    5921		 | 		77650
    5695		 | 		77707
    4070		 | 		77762
    7456		 | 		77814
    7416		 | 		77853
    6846		 | 		77905
    3538		 | 		77967
    4053		 | 		78030
    4861		 | 		78102
    9417		 | 		78184
    2050		 | 		78247
    6751		 | 		78315
    8586		 | 		78370
    334		 | 		78426
    7519		 | 		78499
    6848		 | 		78552
    3697		 | 		78614
    2014		 | 		78669
    9887		 | 		78751
    3742		 | 		78825
    9132		 | 		78882
    3898		 | 		78942
    2259		 | 		78998
    7895		 | 		79051
    2269		 | 		79107
    5546		 | 		79184
    5126		 | 		79249
    3637		 | 		80671
    5399		 | 		80749
    7920		 | 		80813
    467		 | 		80870
    1319		 | 		80927
    3615		 | 		80984
    889		 | 		81040
    5127		 | 		81116
    7382		 | 		81175
    7734		 | 		81226
    8664		 | 		81277
    7786		 | 		81348
    8946		 | 		81402
    4433		 | 		81458
    9835		 | 		81511
    2048		 | 		81568
    3018		 | 		81625
    6520		 | 		81678
    5919		 | 		81733
    6217		 | 		81804
    216		 | 		81886
    4284		 | 		81931
    2456		 | 		81988
    310		 | 		82044
    3415		 | 		82100
    2705		 | 		82156
    8920		 | 		82260
    7661		 | 		82370
    4974		 | 		82470
    4465		 | 		82538
    9139		 | 		82596
    8610		 | 		82667
    9863		 | 		82754
    7058		 | 		82842
    5428		 | 		82928
    7534		 | 		82987
    7024		 | 		83039
    6316		 | 		83096
    2660		 | 		83153
    757		 | 		83190
    401		 | 		83246
    7675		 | 		83341
    8542		 | 		83403
    5699		 | 		83461
    8459		 | 		83514
    4728		 | 		83579
    7746		 | 		83632
    1477		 | 		83690
    7599		 | 		83743
    3664		 | 		83782
    4045		 | 		83839
    4167		 | 		83896
    7947		 | 		83966
    6500		 | 		84025
    828		 | 		84063
    7714		 | 		84127
    5557		 | 		84198
    9747		 | 		84251
    1726		 | 		84326
    6882		 | 		84385
    563		 | 		84461
    864		 | 		84525
    5491		 | 		84584
    425		 | 		84655
    4274		 | 		84737
    7270		 | 		84797
    4310		 | 		84854
    7649		 | 		84907
    3586		 | 		84944
    3321		 | 		85000
    8406		 | 		85052
    338		 | 		85109
    7348		 | 		85163
    3299		 | 		85226
    6036		 | 		85291
    5806		 | 		85372
    4379		 | 		85477
    3782		 | 		85558
    3634		 | 		85626
    1977		 | 		85687
